name,count
cdi00001584,3382
cdi00002110,3363
temp00004875,3357
cdi00004981,3354
cdi00001298,3314
cdi00001497,3304
cdi00005044,3299
cdi00004262,3293
cdi00000988,3239
cdi00000284,3233
temp00000820,3226
temp00000285,3222
temp00005943,3209
temp00004340,3189
cdi00000444,3185
temp00004017,3167
cdi00000954,3140
cdi00000059,3115
temp00001616,3107
temp00003458,3104
cdi00002578,3091
cdi00002586,3065
cdi00005269,3039
cdi00005306,2988
cdi00001862,2976
cdi00003360,2974
temp00001108,2954
cdi00000747,2953
temp00005699,2951
temp00005553,2922
cdi00004571,2918
cdi00001194,2904
temp00001581,2886
cdi00000600,2870
cdi00000871,2869
cdi00002724,2869
cdi00000244,2860
cdi00000573,2841
temp00005280,2817
cdi00000682,2797
temp00001981,2788
temp00000682,2783
cdi00000086,2753
temp00005134,2748
temp00003962,2733
cdi00005135,2731
temp00004046,2730
cdi00001089,2717
temp00001315,2714
temp00001327,2714
temp00000526,2711
cdi00004313,2704
temp00000971,2680
cdi00005302,2677
temp00001448,2673
temp00001535,2661
temp00003052,2651
temp00005388,2648
temp00003879,2647
cdi00000360,2642
temp00003393,2620
cdi00000283,2611
cdi00002365,2591
cdi00001159,2584
temp00003749,2582
temp00004270,2574
temp00001279,2561
temp00004607,2543
temp00004568,2542
temp00004570,2542
cdi00002097,2537
temp00003562,2531
temp00005579,2529
cdi00000434,2526
cdi00001941,2523
cdi00004450,2521
cdi00000078,2519
temp00000473,2498
cdi00004233,2494
cdi00000033,2484
cdi00001582,2481
cdi00000327,2479
cdi00002164,2462
temp00001276,2457
temp00003439,2457
cdi00001982,2455
cdi00002137,2452
cdi00002020,2441
temp00005819,2436
cdi00004777,2431
temp00004787,2431
temp00005951,2431
temp00005215,2426
temp00001379,2420
temp00001259,2411
temp00003532,2410
temp00004091,2410
temp00000258,2407
temp00001985,2395
temp00003380,2395
cdi00002064,2386
temp00002532,2385
temp00001198,2342
cdi00002055,2339
temp00003517,2338
cdi00000629,2330
cdi00000826,2330
temp00003376,2328
cdi00004145,2327
temp00000685,2325
cdi00001278,2320
cdi00001636,2317
cdi00004220,2317
temp00001989,2310
temp00004918,2298
cdi00004931,2296
cdi00004070,2294
temp00005060,2289
cdi00002306,2287
cdi00004266,2286
cdi00001718,2284
temp00001940,2272
temp00003938,2269
temp00004686,2253
temp00003372,2249
cdi00000900,2248
temp00003300,2248
cdi00004434,2238
temp00001445,2232
cdi00005057,2229
cdi00005035,2227
cdi00001007,2209
cdi00004751,2202
temp00000672,2201
temp00001301,2201
temp00003602,2200
temp00003814,2191
temp00003815,2191
cdi00005014,2187
cdi00001099,2185
temp00000465,2185
temp00000267,2181
temp00003542,2168
temp00003503,2159
cdi00004999,2143
cdi00000876,2129
temp00001638,2129
temp00002243,2127
temp00005964,2127
temp00001715,2121
temp00006008,2117
temp00005286,2114
temp00004087,2112
temp00003555,2107
temp00005935,2107
cdi00004310,2102
cdi00000268,2100
temp00005610,2100
temp00004418,2085
temp00005827,2079
temp00005570,2076
temp00001612,2074
temp00005945,2072
cdi00003155,2065
temp00000077,2065
temp00001579,2065
cdi00000736,2050
cdi00002329,2042
cdi00004828,2042
temp00005898,2040
cdi00000946,2037
temp00005709,2037
temp00001589,2034
cdi00004721,2033
temp00001761,2033
temp00003383,2032
temp00004039,2024
cdi00000622,2016
temp00005418,2014
cdi00001317,2000
cdi00004996,1980
temp00005735,1970
cdi00000428,1965
temp00003852,1960
temp00005285,1960
temp00005407,1960
cdi00000377,1959
cdi00001082,1955
cdi00001482,1953
temp00003538,1951
cdi00000759,1942
cdi00000473,1938
cdi00001310,1934
temp00001432,1931
temp00001433,1931
temp00002548,1922
cdi00000939,1918
temp00001230,1917
temp00005604,1911
cdi00004521,1907
temp00000678,1897
cdi00001919,1896
temp00003833,1895
temp00004334,1891
temp00000559,1882
cdi00000609,1876
cdi00000107,1875
cdi00001336,1870
temp00005613,1868
cdi00004219,1865
cdi00000838,1858
temp00004878,1858
temp00001389,1850
cdi00004950,1848
cdi00005065,1848
temp00000437,1848
cdi00000999,1839
temp00004926,1836
temp00002561,1819
temp00003545,1808
cdi00001586,1800
temp00003467,1795
temp00004645,1795
temp00005862,1795
cdi00000640,1794
temp00003948,1786
cdi00004913,1776
temp00001744,1770
cdi00001769,1761
cdi00003110,1747
temp00004927,1742
cdi00000082,1737
cdi00000051,1735
cdi00001004,1734
cdi00005304,1731
cdi00001725,1727
cdi00000080,1721
cdi00001079,1720
temp00001914,1716
temp00003774,1706
temp00004316,1701
cdi00002111,1697
temp00004528,1695
cdi00003992,1678
temp00003591,1676
cdi00002704,1669
cdi00001485,1667
cdi00002613,1667
temp00004347,1660
temp00000814,1659
temp00001636,1651
temp00000780,1650
temp00001621,1645
cdi00002471,1642
cdi00002616,1639
temp00001640,1639
cdi00004307,1638
temp00003942,1628
temp00005425,1626
cdi00002562,1622
cdi00001760,1621
temp00001575,1614
temp00003499,1613
cdi00004637,1607
cdi00000079,1605
cdi00000471,1602
cdi00000279,1595
temp00000633,1590
temp00001592,1582
temp00003853,1580
temp00003854,1580
temp00004099,1579
cdi00002953,1578
temp00003485,1577
temp00001738,1574
cdi00005251,1573
temp00004050,1572
cdi00001812,1570
temp00001226,1556
temp00001169,1555
cdi00000058,1551
cdi00001415,1551
temp00000315,1548
temp00005973,1547
temp00003996,1541
temp00003590,1540
temp00003891,1536
temp00001148,1530
temp00004383,1529
cdi00003010,1517
temp00005595,1515
cdi00001211,1508
temp00003819,1504
temp00005592,1501
temp00005860,1499
temp00000447,1484
temp00005857,1483
temp00005648,1479
temp00003373,1476
temp00001274,1475
temp00004013,1473
cdi00000053,1462
cdi00000306,1460
temp00001712,1460
cdi00001856,1458
cdi00000546,1457
temp00005250,1457
cdi00000382,1455
cdi00000289,1453
temp00002751,1450
temp00000488,1446
cdi00000770,1445
temp00005721,1442
temp00000659,1441
temp00000259,1433
temp00001382,1426
cdi00001306,1422
cdi00001817,1422
temp00001567,1421
cdi00001557,1411
cdi00001979,1408
temp00001928,1394
cdi00000510,1391
temp00001992,1391
temp00003493,1389
temp00005446,1387
cdi00001464,1379
temp00005629,1375
temp00004329,1373
temp00003321,1370
temp00003945,1370
temp00003946,1370
temp00005347,1370
cdi00000914,1367
temp00000038,1360
temp00005564,1359
cdi00000588,1355
cdi00002305,1338
temp00005924,1336
temp00001528,1335
cdi00000003,1334
cdi00001457,1334
temp00004004,1334
cdi00004720,1330
temp00004479,1327
temp00004056,1315
temp00003500,1313
cdi00001222,1309
temp00004797,1309
cdi00000794,1308
temp00003966,1305
temp00004886,1303
cdi00001684,1300
cdi00004249,1297
temp00002823,1295
temp00005669,1294
temp00001146,1293
cdi00000183,1282
temp00005049,1282
temp00004422,1280
temp00001588,1279
temp00002909,1279
temp00005878,1279
cdi00001621,1273
cdi00001737,1269
temp00001548,1269
temp00003785,1268
cdi00003069,1262
temp00003438,1262
temp00001789,1260
temp00004369,1260
temp00004374,1260
temp00005705,1260
temp00004403,1259
cdi00000575,1258
cdi00002655,1258
temp00001719,1256
temp00003553,1256
temp00002728,1253
temp00002864,1252
temp00005245,1252
temp00001258,1246
temp00003611,1246
cdi00001158,1245
temp00001248,1242
temp00000352,1239
temp00003329,1236
temp00004662,1235
cdi00000324,1234
temp00001139,1234
temp00000335,1227
temp00003601,1223
cdi00004213,1222
cdi00004470,1218
cdi00004619,1213
cdi00000555,1212
cdi00001702,1209
cdi00002480,1209
temp00003507,1209
temp00003360,1207
temp00004998,1206
cdi00001767,1203
temp00000466,1202
cdi00002057,1200
temp00003371,1198
temp00004391,1198
cdi00001086,1197
cdi00002760,1197
temp00003366,1197
temp00004740,1197
temp00002559,1194
temp00004807,1194
cdi00004569,1191
temp00001544,1190
temp00003820,1188
temp00004890,1183
temp00003103,1179
cdi00002610,1170
temp00004895,1168
cdi00000067,1167
temp00003163,1162
temp00000837,1153
temp00004691,1153
temp00004366,1150
temp00001930,1145
cdi00000899,1144
temp00003748,1142
cdi00001617,1141
temp00002744,1138
cdi00000920,1137
temp00000021,1136
temp00002225,1136
cdi00004515,1131
temp00002940,1131
temp00001437,1129
temp00003400,1124
temp00004001,1124
temp00005298,1123
temp00005692,1121
temp00001087,1120
temp00003974,1119
temp00001453,1117
temp00002509,1117
cdi00001532,1114
cdi00005039,1114
temp00002979,1114
cdi00001899,1107
temp00002874,1107
temp00005048,1106
temp00002546,1104
temp00003362,1103
temp00004368,1102
cdi00001552,1100
temp00004051,1099
temp00004692,1096
cdi00001799,1093
cdi00001282,1092
temp00001340,1092
temp00001979,1092
cdi00003921,1086
temp00001300,1086
temp00004373,1084
cdi00001912,1083
temp00004071,1081
temp00003926,1079
cdi00005139,1078
temp00004295,1076
cdi00002134,1075
cdi00002321,1075
temp00003502,1075
cdi00002148,1074
cdi00005148,1073
cdi00001785,1071
cdi00005253,1071
temp00002549,1071
cdi00004472,1069
temp00004775,1069
temp00000375,1068
cdi00001505,1067
temp00001398,1066
cdi00002553,1062
temp00001419,1061
temp00005042,1061
temp00005289,1058
temp00003605,1056
temp00001456,1054
cdi00002124,1052
cdi00002358,1052
cdi00002083,1051
temp00005917,1051
temp00001372,1045
temp00005533,1045
cdi00004289,1041
temp00001362,1041
temp00001364,1041
temp00005645,1041
temp00003715,1038
cdi00001831,1036
cdi00001864,1034
temp00003056,1032
temp00001117,1027
temp00000482,1022
temp00003651,1021
cdi00001783,1018
temp00001980,1018
cdi00001037,1017
temp00004830,1011
cdi00001495,1010
temp00003860,1010
cdi00002432,1008
cdi00002423,1006
temp00000653,1006
temp00004916,1006
temp00004311,1005
temp00001724,1004
temp00005524,1004
temp00001186,1003
cdi00001126,997
temp00005889,997
temp00003377,996
cdi00001790,994
cdi00002118,994
cdi00004180,994
temp00001342,990
temp00005714,990
temp00000711,989
cdi00001244,987
temp00003994,987
temp00001373,986
temp00005984,985
cdi00003236,984
temp00001939,984
cdi00004958,983
cdi00004786,980
temp00001224,978
cdi00004300,976
cdi00000549,975
cdi00004297,974
temp00005272,973
cdi00001920,972
cdi00002356,972
temp00002825,972
temp00002834,972
cdi00000354,968
cdi00005137,968
temp00005571,967
temp00002780,963
cdi00000557,962
temp00003432,962
temp00001475,957
temp00001480,957
temp00001559,956
temp00001560,956
temp00003549,953
temp00003832,949
temp00005039,949
temp00005601,947
cdi00000339,946
temp00000507,944
temp00002004,944
cdi00000467,942
cdi00004842,942
cdi00002784,940
temp00000028,938
temp00001269,938
temp00003859,937
cdi00000975,934
cdi00000687,933
cdi00002761,932
temp00003729,929
temp00004065,928
cdi00000490,926
cdi00001929,926
cdi00004664,926
cdi00000587,925
cdi00004702,924
temp00000331,924
temp00001685,923
temp00003972,921
cdi00004805,919
cdi00002474,918
cdi00002140,915
temp00004545,915
cdi00000937,913
cdi00004517,911
cdi00004314,909
temp00003217,907
temp00003728,905
cdi00000498,902
cdi00001569,900
temp00003368,900
temp00003954,900
temp00004258,900
temp00000593,897
temp00001624,897
temp00000185,894
temp00005495,890
temp00001289,888
temp00003414,888
temp00001631,879
temp00003374,879
cdi00001105,877
temp00001507,875
cdi00000479,874
cdi00001348,873
cdi00001094,871
temp00001324,869
temp00001795,866
temp00001331,864
temp00004261,863
temp00000228,859
temp00003565,859
cdi00004324,855
temp00003440,855
temp00004938,855
cdi00004132,854
temp00000831,851
cdi00000167,850
cdi00004629,850
temp00001604,850
temp00005676,850
temp00005907,850
cdi00000073,847
temp00003313,847
cdi00002114,845
temp00003556,845
temp00004289,845
temp00005844,842
cdi00000787,841
temp00000416,840
temp00005991,840
cdi00001309,839
temp00003474,837
temp00003567,837
temp00003568,837
cdi00002535,835
temp00004663,835
cdi00003261,833
temp00001516,833
temp00003642,832
cdi00000343,831
cdi00001257,831
temp00001251,831
temp00004976,831
temp00005565,831
cdi00001587,829
cdi00004614,829
temp00001514,829
temp00001664,827
temp00005236,827
cdi00002809,826
cdi00004839,826
temp00001397,826
cdi00002978,824
temp00005776,822
cdi00003103,821
temp00005591,821
temp00003641,819
temp00000798,818
temp00004025,818
temp00005832,818
temp00000271,815
temp00003468,812
cdi00001980,809
cdi00002330,808
temp00001679,808
cdi00004388,806
temp00005384,804
temp00002824,803
temp00002943,803
temp00000456,800
cdi00001064,798
temp00000420,798
temp00005892,798
temp00001522,797
cdi00002434,793
temp00005260,793
cdi00001296,792
cdi00001853,791
cdi00001520,789
temp00004882,789
temp00003636,788
cdi00000615,786
cdi00001809,786
cdi00001166,780
cdi00005293,778
cdi00001573,777
temp00005396,777
cdi00001125,776
temp00001278,775
temp00004611,774
cdi00000451,773
temp00003841,773
cdi00002503,772
cdi00005307,771
temp00004935,769
temp00005612,769
temp00004322,768
temp00000383,767
temp00000444,766
cdi00004634,764
temp00003289,763
cdi00004151,762
cdi00002053,761
cdi00001406,760
cdi00002397,760
temp00005799,760
cdi00001274,758
temp00001530,758
cdi00004158,757
cdi00001487,756
cdi00003191,756
cdi00000570,754
temp00004023,754
cdi00000928,753
temp00001678,753
temp00004068,753
temp00001549,750
temp00001916,748
temp00004284,747
cdi00001230,746
temp00001355,746
cdi00002141,745
temp00005921,745
temp00000260,744
temp00001799,744
temp00004379,744
temp00005646,744
cdi00000548,742
temp00001467,742
temp00003609,742
temp00004632,742
temp00004636,742
cdi00000878,739
cdi00001637,739
temp00000069,737
cdi00000251,731
cdi00000621,731
temp00001490,731
temp00000381,730
temp00005463,727
temp00004372,724
cdi00000586,721
temp00003445,721
temp00001320,719
temp00000587,718
cdi00001877,717
temp00003479,717
cdi00000919,716
temp00005437,715
temp00005404,712
cdi00000503,711
cdi00000657,710
cdi00000886,709
temp00000851,708
cdi00003941,707
cdi00002501,706
temp00005585,706
temp00005586,706
temp00001508,705
temp00005961,705
cdi00003232,704
cdi00001933,703
temp00001648,702
temp00004054,702
temp00004377,697
cdi00000387,696
temp00004394,696
temp00005373,696
cdi00000859,694
temp00000019,694
temp00000443,694
temp00004548,694
cdi00001800,692
cdi00003678,692
cdi00001246,691
cdi00003179,691
temp00004043,691
temp00004278,691
temp00000516,690
temp00003931,690
temp00005971,690
temp00001705,688
temp00001764,688
temp00001765,688
temp00001784,688
cdi00001462,687
temp00004508,687
temp00004681,685
temp00003361,684
cdi00001826,682
cdi00005064,682
temp00001836,682
temp00004940,682
cdi00003986,681
temp00001328,680
temp00001501,679
temp00000607,678
temp00003378,678
cdi00000453,676
temp00001323,676
cdi00000350,673
temp00005259,673
temp00001180,671
temp00004641,670
temp00004642,670
cdi00004312,669
cdi00002047,667
temp00001496,666
temp00001497,666
temp00001625,664
temp00003172,664
cdi00004332,663
temp00000349,663
temp00001500,662
cdi00001033,660
temp00003851,660
cdi00000528,658
cdi00004687,658
temp00001518,658
temp00005392,658
cdi00001115,656
temp00000777,654
temp00005283,654
cdi00000456,652
cdi00000963,652
temp00002833,652
temp00005681,652
temp00005867,652
temp00002782,651
temp00002850,651
temp00004499,651
cdi00000638,650
cdi00004500,650
temp00005732,650
temp00005431,649
temp00003600,647
temp00003551,646
cdi00003605,645
cdi00000696,643
cdi00002833,643
temp00004897,643
temp00005632,641
cdi00001959,640
cdi00000795,639
temp00000952,638
temp00004325,638
temp00005996,638
temp00003395,637
cdi00001792,636
cdi00000032,635
temp00000588,633
temp00001584,633
temp00003494,633
cdi00002091,632
temp00000029,632
temp00002518,631
temp00005818,631
cdi00000797,630
cdi00001216,630
temp00005914,630
temp00001613,629
temp00006009,629
temp00001474,624
temp00003607,622
temp00004320,621
temp00001064,620
temp00001188,620
cdi00002713,619
temp00004364,619
temp00002732,618
temp00003844,618
cdi00004124,617
temp00002954,617
temp00004363,617
cdi00002512,614
cdi00001764,613
cdi00000645,612
cdi00001789,612
cdi00004443,612
cdi00001076,611
cdi00001107,611
cdi00000771,609
temp00000676,609
temp00005439,609
temp00004086,608
temp00003986,605
cdi00000027,604
temp00000256,604
temp00004328,603
temp00001597,602
temp00000655,601
temp00002953,600
temp00005618,600
temp00000397,599
cdi00000481,598
temp00001141,595
temp00001421,595
cdi00000633,593
temp00000270,593
cdi00000009,592
cdi00000521,591
temp00002741,590
temp00003444,590
cdi00000541,589
cdi00004507,589
temp00003396,587
cdi00000252,586
temp00004300,586
temp00001240,585
temp00003483,585
temp00003944,585
cdi00000208,584
cdi00001261,583
cdi00001611,583
temp00004489,580
cdi00000095,579
temp00004421,579
temp00000472,578
temp00000648,578
temp00005686,578
temp00005287,577
cdi00001825,575
cdi00000996,574
temp00003475,574
temp00003768,574
cdi00002353,573
cdi00003291,573
cdi00000904,572
cdi00001249,572
cdi00000571,571
temp00004333,571
cdi00004944,570
temp00002555,569
temp00000772,568
cdi00004347,567
temp00001600,567
temp00002554,566
temp00005268,566
temp00003200,563
cdi00000395,562
temp00002550,561
cdi00000174,560
cdi00003359,560
cdi00001251,559
cdi00004504,559
temp00005395,559
temp00000070,558
temp00001347,558
temp00001348,558
temp00003392,558
temp00000812,557
temp00003293,557
temp00004693,557
temp00006003,557
cdi00000844,555
cdi00001264,555
temp00004285,555
temp00000567,554
cdi00000175,552
cdi00000355,552
cdi00001090,552
cdi00002143,552
temp00003635,552
temp00005854,552
temp00005969,552
temp00005997,552
temp00002485,551
temp00002949,550
cdi00000142,549
temp00003989,548
cdi00001782,547
cdi00001512,546
temp00000067,546
temp00004975,546
cdi00000986,545
cdi00002694,545
cdi00003940,545
temp00005693,545
temp00004451,544
cdi00001796,543
cdi00002421,543
cdi00001253,542
cdi00004684,542
temp00001092,542
cdi00000431,541
temp00005990,541
temp00004033,540
cdi00000760,539
cdi00000887,539
temp00001078,539
cdi00001145,538
temp00005120,538
cdi00001009,537
cdi00001248,537
cdi00002585,537
temp00001708,537
temp00004314,537
temp00005640,537
cdi00003033,536
temp00003536,536
cdi00000323,534
cdi00001307,534
cdi00002360,534
cdi00002554,534
temp00000590,534
temp00005626,534
temp00005672,534
temp00004267,533
cdi00003944,532
cdi00004015,532
cdi00004019,532
temp00004408,532
temp00005696,532
cdi00004847,531
temp00001642,531
temp00003363,530
temp00004330,530
temp00002011,528
cdi00001263,527
cdi00002302,527
temp00004834,526
temp00001452,525
cdi00002511,522
temp00001385,521
cdi00000537,520
temp00002224,520
cdi00001262,519
cdi00003622,519
temp00004357,519
temp00004688,517
temp00000845,516
temp00001701,516
temp00003498,516
temp00003953,515
temp00005619,515
temp00001345,514
temp00004286,514
cdi00003631,512
cdi00001002,510
temp00003713,510
temp00004961,510
temp00005412,509
cdi00001728,508
cdi00001731,508
cdi00002396,508
cdi00002419,508
temp00000342,508
temp00005871,507
temp00001310,506
temp00002748,506
temp00004582,506
temp00000786,505
temp00005715,505
temp00005902,505
cdi00003663,504
temp00001534,504
temp00005677,504
temp00005955,504
cdi00000791,503
temp00002796,503
temp00004298,503
cdi00004825,502
cdi00000916,501
temp00000376,501
temp00005915,501
cdi00001344,500
cdi00001486,500
cdi00002429,500
temp00003933,499
cdi00002841,498
temp00005137,498
cdi00001880,497
temp00001513,497
temp00004600,497
cdi00002926,496
cdi00000979,495
cdi00004153,495
cdi00004216,495
temp00004720,494
cdi00001992,492
temp00003761,492
temp00005420,491
temp00001089,490
cdi00001250,488
cdi00001588,488
cdi00001242,487
cdi00004005,487
cdi00001605,486
temp00001542,486
temp00001756,486
cdi00000384,485
temp00004360,485
cdi00000186,484
cdi00001268,483
temp00003824,483
temp00001404,482
cdi00001536,481
cdi00001787,481
cdi00002577,481
temp00000231,481
temp00000782,480
cdi00001814,479
temp00000543,479
temp00004022,479
cdi00005001,478
temp00005858,478
temp00000299,477
temp00000372,477
cdi00000301,476
cdi00002592,476
temp00003152,476
cdi00001256,475
temp00004690,475
temp00004912,475
temp00000092,474
temp00004465,474
cdi00001014,473
cdi00002136,473
temp00001587,473
cdi00002404,472
temp00001468,471
cdi00001494,470
cdi00002682,470
cdi00004665,470
temp00004288,470
temp00000719,469
temp00004041,469
cdi00004833,468
cdi00004993,468
temp00001683,468
temp00002766,468
temp00004397,468
cdi00003347,467
temp00001318,466
cdi00001226,465
cdi00002802,465
temp00001332,465
cdi00002546,464
cdi00003089,464
temp00004105,463
cdi00001235,462
cdi00001259,462
cdi00001746,462
cdi00002315,462
cdi00002794,462
temp00002987,462
temp00003230,462
temp00000855,461
cdi00004765,459
temp00005841,459
cdi00004493,458
cdi00000286,457
cdi00001198,457
temp00001091,457
cdi00000799,455
cdi00001041,453
cdi00002556,453
temp00000080,453
temp00004384,452
cdi00003234,450
temp00004382,450
temp00000788,449
temp00001371,449
temp00002795,449
temp00001609,448
temp00001800,448
temp00002721,448
cdi00000742,447
cdi00002653,447
cdi00001098,446
cdi00001465,446
cdi00000128,442
temp00001322,442
temp00002794,442
cdi00003344,441
temp00005764,440
cdi00001529,439
temp00005810,439
cdi00003149,438
temp00004719,437
temp00005838,437
cdi00002538,436
temp00001440,435
temp00002809,435
temp00005426,435
cdi00000911,434
temp00003763,434
cdi00000161,433
temp00002764,433
temp00003867,433
temp00004348,433
cdi00000023,432
cdi00001720,432
cdi00005013,432
cdi00003065,429
cdi00004205,429
temp00004892,429
cdi00002905,428
cdi00005024,428
cdi00005070,428
temp00001235,428
temp00004002,428
temp00004404,428
cdi00000321,426
cdi00002102,426
cdi00002582,426
temp00005657,426
temp00002478,424
temp00003305,424
temp00004714,424
temp00000295,423
temp00001505,423
temp00003645,423
temp00003901,423
cdi00001669,422
cdi00001837,422
temp00000306,422
temp00004793,422
temp00004859,422
temp00005047,421
cdi00001019,420
cdi00001102,420
cdi00003151,420
temp00000087,420
cdi00001577,418
temp00003010,418
cdi00000985,417
cdi00001823,417
temp00002776,417
temp00001449,416
temp00001504,416
temp00001299,415
temp00004936,415
cdi00003078,414
temp00005679,414
cdi00000287,413
cdi00001885,413
cdi00004458,413
cdi00000830,412
cdi00002555,412
temp00004035,412
temp00004424,411
temp00000636,410
temp00004695,410
temp00004980,410
cdi00003648,409
cdi00004006,409
