name,count
application/x-pkcs7-crl,2
"https://kartat.tampere.fi/oskari?zoomLevel=4&coord=344075.3045520923_6828220.603176316&mapLayers=18+100+raster,2001+100+&uuid=0ee42977-540a-42e6-9107-bc9767d00fac&noSavedState=true&showIntro=false",2
application/vnd.stardivision.writer,2
Lisätietoa,2
text/r,2
OGC:WMTS-1.0.0-http-get-featureinfo,2
geoJSON,2
text/x-tcl,2
Téléchargement France entière ou par régions,2
application/x-font-otf,2
"Sidney Island Shorebird Surveys, British Columbia - Transects Line",2
R,2
WWW:DOWNLOAD-1.0-http-get-map,2
WWW:DOWNLOAD:JP2_100 (Normal),2
text/sql,2
application/vnd.ms-pki.seccat,2
application/twbx,2
OGC:API features,2
WWW:DOWNLOAD:GeoPackage,2
application/zip; charset=utf-8,2
http://,2
text/x-rst,2
video/x-dv,2
image/x-wmf,2
https://www.opengis.net/def/serviceType/ogc/wfs,2
APPLICATION/HTML,2
audio/x-sd2,2
application/DCD,2
text/nlogo,2
TEXT/HTML,2
application/irp,2
text/vnd.dvb.subtitle,2
RFC:ATOM,2
sbx,2
WWW:DOWNLOAD:WFS,2
Accès au téléchargement - Lien direct WFS Public,2
sigar.agglo-larochelle.fr,2
image/x-cmx,2
arcgis Map,2
Accès à la métadonnées sur le catalogue SIGENA,2
application/rdf+json,2
application/vnd.ms-word.document.12,2
biosequence/phylip,2
OGC:WNS,2
sbn,2
OGC:WFS/OGC-WFS Web Feature Service,2
WMS/WFS,2
Accés à la documentation,2
https://www.kuopio.fi/meluselvitykset-2022,2
ArcGIS Server Map Service,2
Arcgis Feature acces,2
text/vtt,2
model/stl,2
application/vnd.ms-publisher,2
text/example,2
WWW:DOWNLOAD:GeoTIFF,2
hjemmeside,2
application/mspowerpoint,2
WWW:DDOWNLOAD-1.0-http--download,2
application/x-ntriples,2
application/example,2
"Pelagic Seabird Atlas Survey Effort, 2009",2
application/x-fityk,2
application/applixware,2
WAF,2
text/unknown,2
Accès catalogue CARA,2
text/x-readme,2
text/x-ms-regedit,2
arcgis mapserver,2
text/htm,2
application/vnd.wolfram.player,2
http://www.opengis.net/def/serviceType/ogc/wcs,2
image/jpx,2
application/vnd.openxmlformats-officedocument.wordprocessingml.t,2
application/x-python-bytecode,2
text/xls,2
http://inspire.ec.europa.eu/id/ats/download-service/3.1/OGC-API-Features,2
api/sparql,2
application/bzip2,2
application/x-ms-application,2
WWW:DOWNLOAD:gpkg,2
application/x-tex-pk,2
https://kartta.hsy.fi/geoserver/wms?request=GetCapabilities&service=WMS,2
application/smil+xml,2
application/vnd.chipnuts.karaoke-mmd,2
application/softgrid-inp,2
SHP,2
svg,2
Sensor Observation Service (SOS),2
Accès WMS Public,2
https://www.iana.org/assignments/media-types/application/x-qgis,2
"Pelagic Seabird Atlas Grids Surveyed, 2009",2
applicaton/octet-stream,2
"https://kartat.tampere.fi/oskari?zoomLevel=6&coord=331519.3598398452_6823340.254041212&mapLayers=18+100+raster,2461+100+raster&uuid=0ee42977-540a-42e6-9107-bc9767d00fac&noSavedState=true&showIntro=false",2
application/hyperstudio,2
application/vnd.oasis.opendocument.database,2
https://tools.ietf.org/html/rfc4287,2
application/ibooks,2
application/vnd.ms-excel.12,2
text/html; charset=utf-8; charset=utf-8,2
http://inspire.ec.europa.eu/id/ats/download-service/3.1/predefined-atom,2
application/x-excel,2
WWW :LINK-1.0-http—link,2
"Pelagic Seabird Atlas Study Area, 2009",2
video/vnd.dece-mp4,2
SITO RIFERIMENTO,2
image/x-mrsid-image,2
"Pelagic Seabird Atlas Average Grid Cell Density, 2009",2
application/sparql-results+xml,2
application/x-desktop,2
image/tif,2
Atlantic Colonies - Density Analysis,2
application/KaluzaAnalysis,2
https://geodata.tampere.fi/geoserver/ows?service=wfs&version=2.0.0&request=GetCapabilities,2
pdf/xls,2
rest,2
DBF,2
application/wps-office.docx,2
169,2
text/gff3,2
image/x-portable-graymap,2
application/vnd.nexus.nex,2
application/x-font-snf,2
application/vnd.wolfram.cdf,2
xodr,2
INSPIRE WFS,2
"Tofino Mudflats Shorebird Surveys, British Columbia - Survey Areas",2
application/htmlf,2
http://www.emodnet-geology.eu/emodnet/srv/eng/home,2
application/rdata,2
OGC:WCTS,2
CSv,2
WWW:Download,2
170,2
OGC:WCS-1.1.1-http-describecoverage,2
Accès données,2
Téléchargement France entière ou par région,2
application/x-font-linux-psf,2
application/x-stuffitx,2
OGC API - features (STAC API),2
image/x-emf,2
"https://kartat.tampere.fi/oskari?zoomLevel=7&coord=328264.66825000057_6821528.745550003&mapLayers=18+100+raster,4537+100+&uuid=0ee42977-540a-42e6-9107-bc9767d00fac&noSavedState=true&showIntro=false",2
application/x-abiword,2
http://indamar.ieo.es/,2
application/x-osptracker,2
application/x-trash,2
WWW:https://kartat.tampere.fi/oskari/,2
application/dwg,2
application/vnd.clustal.aln,2
tsv,2
audio/mid,2
https://kartat.tampere.fi/oskari/?lang=fi&uuid=cf237bc6-7977-4812-81da-14a95a4d94cc,2
image/vnd.radiance,2
application/wordperfect,2
OGC:WFS-1.1.0-http-getgmlobject,2
application/x-rtf,2
appplication/pdf,2
GIS Shape,2
audio/x-stm,2
"Tofino Mudflats Shorebird Surveys, British Columbia - Survey Transects",2
CSIRO-INTERNAL-LINK,2
application/vnd.rn-realmedia,2
WWW:DOWNLOAD-OGC:OWS-C,2
Suunnittelutarvealueet.pdf,2
LINK-1.0-http--partners,2
application/jpeg,2
application/x-endnote-library,1
186,1
Service,1
application/vnd.stardivision.impress,1
application/x-wtt,1
application/vnd.trueapp,1
application/xhtml+xml;charset=UTF-8,1
Zonas de Amortiguamiento Shapefile y Layer,1
Donnée d'origine,1
application/softgrid-rdata,1
214,1
image/pdf,1
model/vnd.mts,1
"Shapefile del productores beneficiarios del ""Proyecto cacao""",1
WWW:DOWNLOAD-1.0-ftp--dowload,1
179,1
http://www.magrama.gob.es/ide/metadatos/index.html?srv=metadata.show&uuid=7672013f-69a7-49c9-b7f4-9aaaa525c6d3,1
application/vnd.novadigm.ext,1
203,1
233,1
249,1
application/x-mobipocket-ebook,1
aplication/vnd.ogc.wms_xml,1
Protocole : WWW:DOWNLOAD-1.0-http—download,1
text/html;charset=iso-8859-1,1
application/x-font-pcf,1
Protocole : WWW:DOWNLOAD-1.0-http--download,1
Datex II,1
rd,1
multipart/related,1
WWW:DOWNLOAD-1.0-http,1
247,1
WMTS - ORTHOIMAGERY.ORTHOPHOTOS2014,1
model/gltf-binary,1
Accès à la métadonnée des ZSC et SIC sur le catalogue SIGENA,1
image/x-pict,1
Accès téléchargement (France entière - 2011),1
application/vnd.ms-excel.template.macroenabled.12,1
application/vnd.stardivision.math,1
238,1
https://www.iana.org/assignments/media-types/application/vnd.oasis.opendocument.spreadsheet,1
xht,1
video/3gpp,1
TMS,1
Mapa de superficie agrícola provincial,1
application/x-qgis-project-container,1
application/x-qtiplot,1
WWW:DOWNLOAD:CityJson,1
application/vnd.sun.xml.base,1
225,1
application/vnd.ogc.wcs_xml,1
253,1
Arcgis mapserver,1
application/vnd.ogc.csw_xml,1
Layer Subcategorías de la ZF San Martín,1
vmf,1
190,1
Accès à la métadonnées sur le catalogue interministériel (avec liens pour le téléchargement et la consultation des données),1
"text/html, application/XML, text/plain, application/sparql-results+json, application/sparql-results+xml, application/rdf+xml,, text/rdf+n3, application/x-turtle, application/x-trig, application/trix, text/boolean",1
Accès à la métadonnée des habitats naturels sur le catalogue SIGENA (avec lien de téléchargement des données),1
GZ,1
WWW:DOWNLOAD:CityGML,1
application/mipc,1
GeoJSON,1
image/tiff+zip,1
application/rdf xml,1
WWW:DOWNLOAD:EDIGEO,1
WFS (Carte forestière V2),1
Documento ZEE Alto Mayo,1
192,1
194,1
248,1
application/x-awk,1
261,1
188,1
Diccionario de datos SERNANP,1
application/x-wine-extension-ztq,1
text/x-emacs-lisp,1
262,1
application/mex,1
application/vnd.hal+xml,1
chemical/x-vmd,1
"Shapefile de productores beneficiarios del ""Proyecto Naranja""",1
XLs,1
appication/xml,1
application/vnd.openxmlformats-officedocument.word,1
GDB de Bosques locales,1
application/oxps,1
GDB de la ZEE Alto Mayo,1
text/x-go,1
OGC: WFS,1
229,1
rel-canonical,1
178,1
185,1
text/xml; charset=utf-8,1
application/vnd.openxmlformats-officedocument.spre,1
257,1
application/x-001-compressed,1
235,1
Accès à la métadonnée des ZNIEFF de type 1 sur le catalogue SIGENA,1
pbf,1
172,1
application/zipl,1
application/x-file,1
https://www.iana.org/assignments/media-types/application/EDI-consent,1
GDB Meso ZEE Cumbaza,1
application/x-virtualbox-ova,1
application/vnd.ms-pdf,1
application/vnd.oma.drm.content,1
Geodatabase de Infraestructura Agraria,1
application/x-jdf,1
application/vnd.google-apps.presentation,1
application/ms-excel,1
x-gis/x-shapefile,1
application/xml-sitemap,1
application/x-wine-extension-opj,1
GDB de autorizaciones para desbosque,1
application/vnd.visio,1
REST-API,1
259,1
INSPIRE Atom feed,1
application/softgrid-tex,1
Memoria descriptiva de la superficie agrícola del departamento San Martín 2022,1
doi10.5194hess-15-453-2011,1
WWW:DOWLOAD-1.0-http--download,1
application/vnd.geogebra.file,1
GDB de Permisos,1
217,1
239,1
WWW:DOWNLOAD:DXF,1
250,1
199,1
176,1
WMTS - Masse Médoc sud est,1
CVS,1
te,1
application,1
223,1
application/esri,1
application/x-futuresplash,1
http://wms.magrama.es/sig/Biodiversidad/RiquezaEspecies/wms.aspx,1
266,1
8.0,1
LINK-1.0-http--link,1
196,1
application/vnd.nitf,1
application/vnd.hp-hps,1
211,1
226,1
application/vnd.recordare.musicxml,1
application/vnd.apple.installer+xml,1
216,1
Provincias del departamento de San Martín,1
"Shapefile de productores beneficiarios del ""Proyecto Maíz""",1
OGC STAC API,1
254,1
wsf/gml,1
"LAS/LAZ, Tiff",1
application/x-gretldata,1
Argis Feature,1
application/x-iwork-pages-sffpages,1
230,1
application/sparql-results+json application/sparql-results+xml ,1
Télécharger les données France entière,1
tar,1
GDB Supervisiones Ambientales,1
GDB de Concesiones,1
application/zlib,1
netCDF,1
189,1
Téléchargement France entière,1
http://www.emodnet-geology.eu/emodnet/srv/eng/progress#wp7,1
application/x-bzip-compressed-tar,1
WWW:DOWNLOAD:JP2_080 (Optimisé),1
Accès téléchargement (France entière - 2010),1
202,1
Bosque y No Bosque,1
212,1
application/vnd.fdsn.mseed,1
doi10.5194hess-17-3707-2013,1
174,1
Arcgis Mapservices,1
WMTS - Masse Médoc nord,1
image/g3fax,1
text/x-maximasession,1
En savoir plus,1
OGC:WCS-2.0.0-http-get-capabilities,1
WMTS - Masse Médoc sud CH2582,1
Accès à la métadonnées sur le catalogue SIGENA (avec liens pour le téléchargement des données),1
Shapefile,1
application/x-extension-fcstd,1
application/vnd.ms-word,1
Turtle,1
sav,1
Secteur de collecte des déchets 2024 - WFS,1
FILE,1
Téléchargement des données,1
Accès au téléchargement - Lien direct WFS,1
210,1
ArcGis Map Services,1
228,1
text/x-sas-syntax;charset=US-ASCII,1
BAG,1
LAS/LAZ,1
221,1
application/vnd.oasis.opendocument.spreadsheet-template,1
218,1
251,1
Télécharger plus de versions,1
cad,1
Área de ecosistemas frágiles en San Martín,1
application/x-stata-15,1
application/gxf,1
175,1
INSPIRE ATOM,1
XSL,1
WWW:DOWNLOAD:Tableur Excel,1
application/x-gtar-compressed,1
application/zstd,1
GDB ZoCRES Inmatriculados,1
application/x-raw-disk-image,1
OGC:WMTS-1.0.0-http-get-map,1
application/vnd.ms-powerpoint.presentation.macroEnabled.12,1
245,1
text/calendar;charset=UTF-8,1
chemical/x-molconn-Z,1
205,1
227,1
"Productores Beneficiarios del ""Proyecto Arroz""",1
215,1
application/vnd.eln+zip,1
turtle,1
application/msword-template,1
242,1
"Productores beneficiarios del ""proyecto Café""",1
231,1
PDF Documento Final Meso ZEE Cumbaza,1
doi10.5194hess-15-967-2011,1
model/x.stl-binary,1
text/x-moz-deleted,1
applicationxml,1
application/wps-office.pdf,1
ArcGis Feature Services,1
WMS (Carte forestière V2),1
application/attachment,1
GDB de la Zonificación Forestal del Departamento de San Martín,1
tif,1
application/haansoftpptx,1
application/x-wine-extension-ztt,1
WWW:DOWNLOAD:JP2,1
Mapa de Infraestructura Agraria,1
application/nvivo-qdpx-project,1
application/x-troff-me,1
232,1
234,1
text/html; charset=us-ascii,1
api/json,1
application/x-lzh,1
195,1
193,1
213,1
263,1
182,1
Données sources,1
application/oebps-package+xml,1
GDB de ZoCREs Otorgadas en San Martín,1
236,1
rdf/xml,1
Datos Abiertos,1
chemical/x-jcamp-dx,1
application/haansoftxls,1
Límites,1
204,1
application/x-tar-gz,1
Distritos de San Martín,1
application/vnd.sun.xml.writer.template,1
image/jpeg2000,1
177,1
201,1
http://wms.magrama.es/sig/Biodiversidad/AMP/wms.aspx?,1
application/x-info,1
Accès à la donnée (téléchargement France entière),1
Xls,1
OTHER,1
"
        image/gif
      ",1
tdyn/html,1
application/vnd.iccprofile,1
224,1
https://www.iana.org/assignments/media-types/application/vnd.openxmlformats-officedocument.spreadsheetml.tableSingleCells+xml,1
181,1
209,1
222,1
application/x-httpd-php,1
220,1
180,1
184,1
173,1
CSWV,1
Áreas de Conservación Regional Shapefile y Layer,1
206,1
187,1
application/rdf+n3,1
"application/xhtml+xml, text/plain, application/rdf+json,application/rdf+xml.text/rdf+n3",1
xml/rdf,1
256,1
application/x-compress,1
fmwt,1
application/x-dtbncx+xml,1
WWW:DOWNLOAD:DAE,1
GDB Comunidades Nativas Tituladas,1
241,1
207,1
WWW:DOWNLOAD:JP2_100,1
171,1
252,1
application/x-empty,1
application/scvp-vp-request,1
200,1
text/x-csl,1
208,1
244,1
246,1
rtf,1
258,1
255,1
Lien vers le service WMS du Géoportail de l'urbanisme,1
application/rcp,1
GDB Bosques de Producción Permanente,1
application/json-ld,1
application/application/csv,1
application/x-pkcs12,1
198,1
arcgis Mapserver,1
application/font-woff,1
ESRI:AIMS-4.0-http--configuration,1
243,1
application/x-maple-worksheet,1
text/richtext,1
ANP de Administración Nacional Shapefile y Layer,1
image/x-xcf,1
183,1
260,1
application/fits-gzipped,1
191,1
240,1
197,1
Accès à la métadonnée des ZPS sur le catalogue SIGENA,1
265,1
text/x-troff-me,1
text/html; charset: utf-8; charset=utf-8,1
OGC:SOS-1.0.0-http-post-observation,1
Áreas de Conservación Privada Shapefile y Layer,1
237,1
WMTS (Carte forestière V2),1
chemical/x-fastq,1
text/vnd.in3d.3dml,1
application/owl+xml,1
Mapa en PDF,1
219,1
application/x-ms-dos-executable,1
application/vnd.claymore,1
Mapa de superficie agrícola departamental,1
264,1
OGC:WMTS-1.1.1-http-get-capabilities,1
text/rdf+json,1
WWW:DOWNLOAD:OBJ,1
application/x-trig,1
Accès à la métadonnée des ZNIEFF de type 2 sur le catalogue SIGENA,1
application/ html,1
RM 039-2020-MINAM,1
application/octect-stream,1
application/x-unknown,1
WWW:DOWNLOAD:ESRI,1
GDB de autorizaciones de cambio de uso con fines agropecuarios,1
application/vnd.nokia.n-gage.ac+xml,1
Accès téléchargement (France entière - 2012),1
chemical/x-cml,1
application/x-nquads,1
https://webcarto.infogeo54.fr/index.php/lizmap/service/?repository=opendata&project=opendata&SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities,1
non diffusable,1
Arcgis services,1
application/x-maker,1
